类别,文件,ID,英文,中文
扩展包1,1ships.xml,ZenithElectricBomberIII_Full,"Zenith Electric Bomber Mark III","天顶电气轰炸机III型"
扩展包1,1ships.xml,SpeedBooster_Full,"Speed Booster","速度助推器"
扩展包1,1ships.xml,TurretTrain_Desc,"Tough but not nearly-indestructible robotic courier.  Has heavier turrets than normal astro trains, and so poses much more of a threat.
More importantly, they reveal any cloaked ships that come near, and they tend to disrupt player minefields.
Build Counter-Dark-Matter Turrets to protect against them, destroy Astro Train Stations to re-route them, or attack them head-on.
If destroyed, an individual astro turret train is gone forever.","坚固但并不非不可摧毁的列车.比普通星际列车的炮火猛烈,危险更大.而且它能发现靠近的敌方隐形部队,还可以破坏敌人的空雷.
制造反暗物质塔来对付它们,摧毁星际列车站来改变它们的路线,或者直接迎头痛击它们.
一旦被摧毁将不会再产生."
扩展包1,1ships.xml,Wasp_Short,"Wasp","黄蜂"
扩展包1,1ships.xml,ImpulseReactionEmitterII_Short,"Impulse Emitter II","脉冲发射器II"
扩展包1,1ships.xml,RadarJammerII_Full,"Radar Jammer Mark II","雷达干扰器II型"
扩展包1,1ships.xml,ZenithPowerGenerator_Full,"Zenith Power Generator","天顶发电机"
扩展包1,1ships.xml,CloakerStarship_Short,"Star:Cloaker I","星:伪装I"
扩展包1,1ships.xml,AlarmPost_Short,"Alarm","警报"
扩展包1,1ships.xml,RadarJammerII_Desc,"Causes enemy ships on the planet to have extreme trouble targeting at ranges greater than 1000.","使敌方部队在1000距离以外的命中率大大下降."
扩展包1,1ships.xml,BotnetGolem_Desc,"Reclaims enemy ships it kills (reclaimed ships have health = full damage inflicted by reclamator).
Reclaimed ships come back as Zombie Bots, which cannot be controlled but which will attack enemy ships 
mercilessly until they die.  Zombie bots will travel to enemy planets if no enemies present.  This golem damages itself
with zombie-creating shots, and cannot attack immobile ships that are immobile, have no attack, or are immune to reclamation.
Golems are extremely powerful ships, and thus are very concerning to the AI. Golems cause the AI to send larger waves and 
reinforcements to the planets the golems are on.","能够操控它摧毁的战舰(被操控的战舰机能为僵尸网络魔舰造成的伤害).
被操控的战舰将成为僵尸部队,无法控制,但会无畏地进攻敌人,直至死亡为止.如果当前星球上没有敌人了,僵尸部队将前往敌人的其他星球.
僵尸网络魔舰在制造僵尸部队的同时会伤害自己,且不能攻击无法移动的单位,无法进行攻击的单位和对操控免疫的单位.魔舰是非常强大的单位,人工智能会非常注意它们,并会往魔舰所在星球发动更强的攻势和增援."
扩展包1,1ships.xml,ZenithPolarizer_Full,"Zenith Polarizer","天顶偏振器"
扩展包1,1ships.xml,ZenithViralShredder_Short,"Z Shredder I","Z碎纸机I"
扩展包1,1ships.xml,InterplanetaryMunitionsBooster_Full,"Interplanetary Munitions Booster","星际弹药助推器"
扩展包1,1ships.xml,CoreZenithPolarizer_Short,"C:Z Polarizer","核:Z 偏振器"
扩展包1,1ships.xml,GrenadeLauncher_Short,"Grenade I","榴弹I"
扩展包1,1ships.xml,ZenithMirrorIII_Full,"Zenith Mirror Mark III","天顶镜III型"
扩展包1,1ships.xml,TurretTrain_Abbr,"TurI","炮I"
扩展包1,1ships.xml,CursedGolemBroken_Short,"Broken Cursed Golem","残旧的诅咒魔舰"
扩展包1,1ships.xml,OrbitalMassDriver_Desc,"Advanced weapon sends projectiles stripped from an iron asteroid to deal heavy damage to starships and golems.","高级武器,能从炮口发射粒子流来对星舰和魔舰造成大量损伤."
扩展包1,1ships.xml,ZenithSpaceTimeManipulator_Short,"Z SpaceTime","Z时空"
扩展包1,1ships.xml,CloakerStarship_Full,"Cloaker Starship","伪装星舰"
扩展包1,1ships.xml,ImpulseReactionEmitter_Full,"Impulse Reaction Emitter","脉冲反应发射器"
扩展包1,1ships.xml,ZenithBombardmentII_Short,"Bombard II","Z轰击II"
扩展包1,1ships.xml,CursedGolem_Desc,"Cursed Golems continuously take passive damage, and so must constantly be repaired to survive.
Golems are extremely powerful ships, and thus are very concerning to the AI. Golems cause the AI to send larger waves and 
reinforcements to the planets the golems are on.","诅咒魔舰会不停地受到伤害,需要经常维修以保持生存.魔舰是非常强大的单位,人工智能会非常注意它们,并会往魔舰所在星球发动更强的攻势和增援."
扩展包1,1ships.xml,GrenadeLauncherIII_Short,"Grenade III","榴弹III"
扩展包1,1ships.xml,ZenithMirrorII_Short,"Z Mirror II","Z镜II"
扩展包1,1ships.xml,ZenithReserveShipsV_Desc,"Destroy to capture a large cache of Core Zenith vessels for your own use (at some AI Progress cost).
Given the large number of ships that come online at once, be sure to have between 400k and 1 million energy available to support them.","摧毁以获得大批天顶核心部队为您所用(需要以一些人工智能进度为代价).
获得的所有部队将即刻有效,请确保拥有400,000到1,000,000的能量以满足它们的需求."
扩展包1,1ships.xml,TurretTrainII_Abbr,"TurII","炮II"
扩展包1,1ships.xml,ZenithBeamFrigate_Short,"Z Beam Frigate I","Z光束护卫舰 I"
扩展包1,1ships.xml,RegeneratorTrain_Short,"Ast Regen Train I","再生列车I"
扩展包1,1ships.xml,AISuperTerminal_Abbr,"Super","超"
扩展包1,1ships.xml,ZenithBombardmentIII_Short,"Bombard III","Z轰击III"
扩展包1,1ships.xml,PlanetaryShieldInhibitor_Abbr,"P-I","抑"
扩展包1,1ships.xml,ZenithBombardmentII_Full,"Zenith Bombardment Ship Mark II","天顶轰击船II型"
扩展包1,1ships.xml,ZenithPowerGenerator_Short,"Z Power Gen","Z发电"
扩展包1,1ships.xml,ZenithPolarizerIII_Short,"Z Polarizer III","Z偏振器III"
扩展包1,1ships.xml,ArmoredGolemBroken_Full,"Broken Armored Golem","残旧的装甲魔舰"
扩展包1,1ships.xml,RegeneratorTrainII_Short,"Ast Regen Train II","再生列车II"
扩展包1,1ships.xml,ZenithParalyzer_Desc,"Very weak-but-fast attack, but inflicts temporary paralysis against targets it hits.
Great when combined with other ship types.","火力很低,但频率高,且能暂时瘫痪敌人的部队.适合与其它部队混合使用."
扩展包1,1ships.xml,AISuperTerminal_Full,"AI SuperTerminal","人工智能超级终端机"
扩展包1,1ships.xml,AlarmPostSpecialForces_Desc,"When an AI Command Station is destroyed on the alarm post's planet, or an adjacent planet,
all of the ""special forces"" ships in the entire galaxy will turn aggressive and attack the humans.  If the alarm post itself is
attacked and destroyed, there is only a 50% chance of it alerting the special forces ships.","当特种部队警报器所在星球或相邻星球的指挥中心被摧毁时,星系里的所有特种部队据点守卫部队将变得有进攻性,开始攻击人类.如果警报器被攻击或摧毁,有50%的机率使守卫部队发动攻击."
扩展包1,1ships.xml,BlackWidowGolemBroken_Desc,"Relatively low health for a golem, but doesn't damage itself when firing.  Fires 50x fairly powerful 
shots at a time, dealing extreme engine damage with each volley.  Excellent for immobilizing or outright destroying large fleets.
Golems are extremely powerful ships, and thus are very concerning to the AI. Golems cause the AI to send larger waves and 
reinforcements to the planets the golems are on, and cause the AI Progress to increase as they are repaired from their broken form.
This golem is ancient and broken, and must be repaired to full health before it will become operational.
There will also need to be at least 300,000 net energy available before the golem will come online.","相对其他魔舰机能较低,但攻击时不伤害自身.同时发射50个子弹进行攻击,对引擎造成不少伤害.善于对付大群舰队.拥有100倍牵引光束.魔舰是非常强大的单位,人工智能会非常注意它们,并会往魔舰所在星球发动更强的攻势和增援,当维修它们时人工智能进度将不停增加.
这艘魔舰相当残旧,当它可用之前必须完全维修它.
它还需要300,000的能量来驱动."
扩展包1,1ships.xml,PlanetaryShieldBooster_Full,"Planetary Shield Booster","星球护盾强化器"
扩展包1,1ships.xml,Wasp_Desc,"Very fast and nasty melee ship -- loses health over a 3 minute period, then self-destructs.
Created inside Hive Golems, when these are unloaded they are uncontrollable but will viciously attack
the enemy on the current planet. Players cannot give direct orders to the wasps.","速度极快的近战单位--3分钟内机能会缓慢地下降,直至自毁.
在蜂巢魔舰中进行制造,一旦卸载将无法控制,并将自动攻击敌人."
扩展包1,1ships.xml,OrbitalMassDriver_Full,"Orbital Mass Driver","轨道粒子冲击炮"
扩展包1,1ships.xml,CoreZenithPolarizer_Full,"Core Zenith Polarizer","核心天顶偏振器"
扩展包1,1ships.xml,ZenithBeamFrigate_Full,"Zenith Beam Frigate","天顶光束护卫舰"
扩展包1,1ships.xml,ZenithReserveShipsIII_Desc,"Destroy to capture a large cache of Mark III Zenith vessels for your own use (at some AI Progress cost).
Given the large number of ships that come online at once, be sure to have between 400k 
and 1 million energy available to support them.","D摧毁以获得大批天顶III型部队为您所用(需要以一些人工智能进度为代价).
获得的所有部队将即刻有效,请确保拥有400,000到1,000,000的能量以满足它们的需求."
扩展包1,1ships.xml,ZenithAutoBombIV_Short,"AutoBomb IV","Z自爆炸弹IV"
扩展包1,1ships.xml,CoreWarheadInterceptor_Desc,"Advanced weapon insta-kills warheads (which explode without doing any damage or incurring any AI Progress increase).","高级武器,能一击必杀飞弹(被摧毁的飞弹既不会造成任何效果,也不会对人工智能进度有任何影响)."
扩展包1,1ships.xml,CoreAcidSprayer_Short,"C:Acid Sprayer","核:腐蚀喷射器"
扩展包1,1ships.xml,AICoProcessor_Abbr,"Co-Pr","副"
扩展包1,1ships.xml,AISuperTerminal_Short,"AI SuperTerminal","人工智能超级终端机"
扩展包1,1ships.xml,GravityDrillStation_Short,"Gravity Drill","重力钻"
扩展包1,1ships.xml,PlanetaryShieldInhibitor_Full,"Planetary Shield Inhibitor","星球护盾抑制器"
扩展包1,1ships.xml,DevourerGolem_Desc,"This nigh-indestructible Golem makes its way slowly around the galaxy, absorbing all of 
the non-core mobile military ships on planets it visits in order to power and repair itself.  
It's attack power is so high that it will insta-kill most ships, 
but it will only attack non-core ships that are both mobile and which have attack power (or are scouts).
The only way for those ships to survive is for them to flee to another planet until the devourer has moved on.","几乎坚不可摧的吞噬魔舰慢慢地周游星系,然后吸收星球上所有非核心类型的军事单位,并会以此作为能源和自我修复的材料.
它的攻击力非常高,几乎能秒杀大部分部队,但只能攻击非核心类型的单位,并且这些单位既要是可移动的,也要有攻击能力(或者是侦察机).
这些单位想活下来,只能往其他星球逃跑."
扩展包1,1ships.xml,ArmoredGolemBroken_Desc,"Incredibly highly armored, this golem fires 30x powerful flame waves in quick succession, 
letting it really chew through groups of enemies. Each shot also damages itself, however.
Golems are extremely powerful ships, and thus are very concerning to the AI. Golems cause the AI to send larger waves and 
reinforcements to the planets the golems are on, and cause the AI Progress to increase as they are repaired from their broken form.
This golem is ancient and broken, and must be repaired to full health before it will become operational.
There will also need to be at least 600,000 net energy available before the golem will come online.","装甲非常厚,同时发射30个火焰波,使它可以通过大群敌人.每一次攻击将伤害自身.魔舰是非常强大的单位,人工智能会非常注意它们,并会往魔舰所在星球发动更强的攻势和增援,当维修它们时人工智能进度将不停增加.
这艘魔舰相当残旧,当它可用之前必须完全维修它.
它还需要600,000的能量来驱动."
扩展包1,1ships.xml,DevourerGolem_Short,"Devourer Golem","吞噬魔舰"
扩展包1,1ships.xml,PlanetaryShieldBooster_Short,"P-Shield Boost","星球护盾强化"
扩展包1,1ships.xml,AreaMine_Full,"Area Mine","区域空雷"
扩展包1,1ships.xml,RadarJammerII_Short,"Radar Jam II","雷达干扰II"
扩展包1,1ships.xml,CoreWarheadInterceptor_Abbr,"Warh","拦"
扩展包1,1ships.xml,BotnetGolem_Full,"Botnet Golem","僵尸网络魔舰"
扩展包1,1ships.xml,ImpulseReactionEmitterIV_Short,"Impulse Emitter IV","脉冲发射器IV"
扩展包1,1ships.xml,CoreZenithElectricBomber_Full,"Core Zenith Electric Bomber","核心天顶电气轰炸机"
扩展包1,1ships.xml,CoreZenithBeamFrigate_Short,"C:Z Beam Frigate","核:Z光束护卫舰"
扩展包1,1ships.xml,BoosterTrainIII_Short,"Ast Booster Train III","速度助推列车III"
扩展包1,1ships.xml,BeamStarship_Desc,"Fires very powerful high-range beam weapons that strike all enemy ships in a line.","发射远距离的光束同时突击一条线上的敌人."
扩展包1,1ships.xml,ZenithTradeShip_Desc,"These neutral traders are happy to trade with humans or AIs, although they charge quite a lot in
return -- and their wares are a bit different for AIs versus humans.  The trade ship travels slowly around the galaxy,
and when it has supply from your team, your entire team can use it to build very expensive and powerful ships that you 
can't directly build any other way.  The AI will use it to build such things as even new Warp Gates or Astro Train Stations --
but they only make purchases about 1% of the time when the trader exits a system belonging to them.","这些外星商人很乐意与任何付得起钱的对象打交道,尽管他们通常是漫天要价--而且他们卖给人工智能的东西与卖给人类的有一定区别.
他们周游整个星系,一旦它可以得到您的团队的补给,您的团队就可以购买他们的货物了,通常您无法以其他任何方式得到那些东西.
人工智能会购买例如新的星门或者星际列车站之类的东西--但当贸易船离开它们的星系时,它们只有1%的机率会买下货物."
